Product_name,Product_url,brand,Sale_price,MRP,Discount_percentage,Number_of_ratings,Number_of_reviews,Type_of_washing
BOSCH 8 kg Fully Automatic Front Load Silver, https://www.flipkart.com/bosch-8-kg-fully-automatic-front-load-silver/p/itmd0d55b5d1fa7a?pid=WMNFXBFKMACYRHH8,BOSCH,"40,110","48,599",17,12,2,Fully Automatic Front Load
SAMSUNG 6.2 kg with Monsoon Feature Fully Automatic Top Load Grey, https://www.flipkart.com/samsung-6-2-kg-monsoon-feature-fully-automatic-top-load-grey/p/itmewa2xkfkeq9cz?pid=WMNEWA2XKFSHQZZG,SAMSUNG,"13,900","15,100",7,"69,470","7,011",Fully Automatic Top Load
LG 7 kg 5 Star Fully Automatic Front Load with In-built Heater Grey, https://www.flipkart.com/lg-7-kg-5-star-fully-automatic-front-load-in-built-heater-grey/p/itmc0614c27eeb1b?pid=WMNFT34K3T3SP7HH,LG,"39,990","45,490",12,"1,231",161,Fully Automatic Front Load
Midea 7 kg Garment Sterilization Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/midea-7-kg-garment-sterilization-fully-automatic-front-load-in-built-heater-white/p/itmffg7rvw2zkxqv?pid=WMNFGZJ6HPGCVGDB,Midea,"20,990","23,990",12,374,62,Fully Automatic Front Load
"MarQ By Flipkart 10 kg 5 Star Semi Automatic Top Load White, Grey", https://www.flipkart.com/marq-flipkart-10-kg-5-star-semi-automatic-top-load-white-grey/p/itm0831efe6620f7?pid=WMNFQ37XNGKXGRRG,MarQ,"11,290","17,499",35,"5,452",718,Semi Automatic Top Load
"SAMSUNG 8.5 kg 5 star Semi Automatic Top Load White, Grey", https://www.flipkart.com/samsung-8-5-kg-5-star-semi-automatic-top-load-white-grey/p/itm47ebcbfab82bf?pid=WMNFNER9RSEMNQBM,SAMSUNG,"12,690","15,990",20,"14,629","1,566",Semi Automatic Top Load
"LG 6.5 kg Fully Automatic Top Load Black, Brown", https://www.flipkart.com/lg-6-5-kg-fully-automatic-top-load-black-brown/p/itmc658405d9147b?pid=WMNFMAFYGXT6XGGG,LG,"22,760","26,490",14,194,23,Fully Automatic Top Load
"Godrej 10.2 kg Semi Automatic Top Load Gold, White", https://www.flipkart.com/godrej-10-2-kg-semi-automatic-top-load-gold-white/p/itmfggs86rttftu7?pid=WMNFGGS8J8WGW6PS,Godrej,"15,455","18,700",17,307,39,Semi Automatic Top Load
"SAMSUNG 7.5 kg Semi Automatic Top Load Red, White, Grey", https://www.flipkart.com/samsung-7-5-kg-semi-automatic-top-load-red-white-grey/p/itmfdv6gfwjkmjzt?pid=WMNFDV6G39W9PHJM,SAMSUNG,"10,620","12,700",16,582,52,Semi Automatic Top Load
"Whirlpool 7.5 kg 5 Star,Hotmatic Technology Fully Automatic Top Load Grey", https://www.flipkart.com/whirlpool-7-5-kg-5-star-hotmatic-technology-fully-automatic-top-load-grey/p/itm47dfb57a98f04?pid=WMNFNVCSB8V8VQTA,Whirlpool,"21,590","26,800",19,383,37,Fully Automatic Top Load
SAMSUNG 7 kg Fully Automatic Front Load Grey, https://www.flipkart.com/samsung-7-kg-fully-automatic-front-load-grey/p/itma8236037a03ed?pid=WMNFRGAMBMANUPHR,SAMSUNG,"37,900","43,400",12,2,1,Fully Automatic Front Load
"Whirlpool 7.5 kg 5 Star, Ace Wash Station Semi Automatic Top Load Grey", https://www.flipkart.com/whirlpool-7-5-kg-5-star-ace-wash-station-semi-automatic-top-load-grey/p/itmb3935cfa82d51?pid=WMNFZZC7AVUECXTT,Whirlpool,"10,240","12,050",15,"14,224","1,486",Semi Automatic Top Load
BOSCH 8/5 kg For Complete Drying Washer with Dryer with In-built Heater White, https://www.flipkart.com/bosch-8-5-kg-complete-drying-washer-dryer-in-built-heater-white/p/itmetve47kamey9g?pid=WMNETVE4UFEHMZGF,BOSCH,"54,395","69,899",22,24,5,Washer with Dryer | 990 W
Micromax 6.5 kg Fabricare Wash Fully Automatic Top Load Grey, https://www.flipkart.com/micromax-6-5-kg-fabricare-wash-fully-automatic-top-load-grey/p/itmff2qmjdwfu4kf?pid=WMNFF2QHUN8FBUHF,Micromax,"11,990","19,990",40,897,133,Fully Automatic Top Load
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey, https://www.flipkart.com/whirlpool-7-5-kg-fully-automatic-top-load-in-built-heater-grey/p/itmfbrvygheye7ht?pid=WMNFBRVYWDZ6UUGB,Whirlpool,"21,990","28,500",22,435,56,Fully Automatic Top Load
"Whirlpool 7.5 kg 5 Star,Hotmatic Technology Fully Automatic Top Load Grey", https://www.flipkart.com/whirlpool-7-5-kg-5-star-hotmatic-technology-fully-automatic-top-load-grey/p/itm47dfb57a98f04?pid=WMNFNVCSB8V8VQTA,Whirlpool,"21,590","26,800",19,383,37,Fully Automatic Top Load
LG 6.2 kg Fully Automatic Top Load Silver, https://www.flipkart.com/lg-6-2-kg-fully-automatic-top-load-silver/p/itmf762zz97zz3xv?pid=WMNF762ZDFHPKKV6,LG,"16,470","20,290",18,"1,202",145,Fully Automatic Top Load
BOSCH 8 kg Fully Automatic Front Load White, https://www.flipkart.com/bosch-8-kg-fully-automatic-front-load-white/p/itmfe3f2znfncnsk?pid=WMNFE3F2Q3KM666N,BOSCH,"35,990","42,200",14,142,16,Fully Automatic Front Load
Galanz 7 kg Quick Wash Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/galanz-7-kg-quick-wash-fully-automatic-front-load-in-built-heater-white/p/itm4cbb69ecd1801?pid=WMNFQUYGJEZMAFPZ,Galanz,"22,990","28,990",20,297,68,Fully Automatic Front Load
"SAMSUNG 8.5 kg Semi Automatic Top Load White, Grey", https://www.flipkart.com/samsung-8-5-kg-semi-automatic-top-load-white-grey/p/itm6e0e502eadbf5?pid=WMNFPVWGWEZHVTQF,SAMSUNG,"13,010","30,000",56,40,2,Semi Automatic Top Load
Motorola 8/5 kg Smart Wi-Fi Enabled Inverter Technology Washer with Dryer with In-built Heater Grey, https://www.flipkart.com/motorola-8-5-kg-smart-wi-fi-enabled-inverter-technology-washer-dryer-in-built-heater-grey/p/itm81155d57c22f9?pid=WMNFSMEAMEJ63NVT,Motorola,"37,990","61,499",38,236,59,Washer with Dryer | 2000 W
"IFB 7 kg 2D Wash, Self Diagnosis Fully Automatic Front Load with In-built Heater Silver", https://www.flipkart.com/ifb-7-kg-2d-wash-self-diagnosis-fully-automatic-front-load-in-built-heater-silver/p/itm30d3aa51a76c9?pid=WMNF2P7YGZMXEFVK,IFB,"28,976","32,790",11,"14,461","1,697",Fully Automatic Front Load
"LG 7 kg 4 Star Rating Semi Automatic Top Load White, Maroon", https://www.flipkart.com/lg-7-kg-4-star-rating-semi-automatic-top-load-white-maroon/p/itm67d290d2189b6?pid=WMNFZZ8EC2JHKXVF,LG,"11,400","13,290",14,675,56,Semi Automatic Top Load
Midea 8.5 kg Magic Wash Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/midea-8-5-kg-magic-wash-fully-automatic-front-load-in-built-heater-white/p/itmffg7rhwtzhggu?pid=WMNFFG7R94ZHRRFH,Midea,"26,990","31,190",13,"15,560","2,900",Fully Automatic Front Load
Lloyd 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/lloyd-6-5-kg-fully-automatic-top-load-grey/p/itm09407fe2dd9f0?pid=WMNFRGHSEMZ8HVNH,Lloyd,"13,390","18,490",27,4,0,Fully Automatic Top Load
MarQ By Flipkart 6.5 kg with Twin Shower Technology Fully Automatic Top Load Grey, https://www.flipkart.com/marq-flipkart-6-5-kg-twin-shower-technology-fully-automatic-top-load-grey/p/itmfh8g4eacfjhff?pid=WMNFH8G4QJVS9PZQ,MarQ,"12,990","15,499",16,"16,878","2,337",Fully Automatic Top Load
IFB 7.5 kg 5 Star Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/ifb-7-5-kg-5-star-fully-automatic-front-load-in-built-heater-white/p/itmezw2mp2qgzvae?pid=WMNEZW2MY3BJWXFH,IFB,"32,950","36,799",10,389,49,Fully Automatic Front Load
ONIDA 5.5 kg 5 Star Fully Automatic Top Load Grey, https://www.flipkart.com/onida-5-5-kg-5-star-fully-automatic-top-load-grey/p/itmbc4ed9f15e4c4?pid=WMNFSEJYXXP2GGBR,ONIDA,"11,899","18,990",37,"32,994","3,944",Fully Automatic Top Load
MOTOROLA 7 kg Inverter Technology Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/motorola-7-kg-inverter-technology-fully-automatic-front-load-in-built-heater-white/p/itm86d3115fdb28b?pid=WMNFSGRXWMDYU7MX,MOTOROLA,"26,999","34,999",22,60,8,Fully Automatic Front Load
Haier 6.5 kg Fully Automatic Top Load Silver, https://www.flipkart.com/haier-6-5-kg-fully-automatic-top-load-silver/p/itmeux3upyf7rbgk?pid=WMNEUX3U7EUWQ8ZN,Haier,"14,190","20,990",32,315,35,Fully Automatic Top Load
"SAMSUNG 8 kg Semi Automatic Top Load White, Grey", https://www.flipkart.com/samsung-8-kg-semi-automatic-top-load-white-grey/p/itm64b67486aefa8?pid=WMNFPVWGTNG78GYH,SAMSUNG,"12,490","16,190",22,59,6,Semi Automatic Top Load
LG 6.5 kg Inverter Fully Automatic Top Load Silver, https://www.flipkart.com/lg-6-5-kg-inverter-fully-automatic-top-load-silver/p/itmfbqph97qgh7tv?pid=WMNFBQPH5HTGEKTZ,LG,"15,900","21,990",27,"9,300",987,Fully Automatic Top Load
SAMSUNG 8 kg Fully Automatic Front Load with In-built Heater Grey, https://www.flipkart.com/samsung-8-kg-fully-automatic-front-load-in-built-heater-grey/p/itmfdv6ggryw7hsh?pid=WMNFDV6GHT8HPZEU,SAMSUNG,"39,999","50,700",21,9,0,Fully Automatic Front Load
BOSCH 6.5 kg Fully Automatic Front Load with In-built Heater Silver, https://www.flipkart.com/bosch-6-5-kg-fully-automatic-front-load-in-built-heater-silver/p/itmevmnhjfhekgyg?pid=WMNEVMNHHFVXNT5V,BOSCH,"31,990","33,999",5,135,29,Fully Automatic Front Load
LG 8 kg 5 Star Rating Jet Spray Fully Automatic Top Load Silver, https://www.flipkart.com/lg-8-kg-5-star-rating-jet-spray-fully-automatic-top-load-silver/p/itm4e2518d8c2972?pid=WMNFJKR8UXW2AZGR,LG,"23,990","31,990",25,434,50,Fully Automatic Top Load
MarQ By Flipkart 8 kg with Delay Start Fully Automatic Top Load Grey, https://www.flipkart.com/marq-flipkart-8-kg-delay-start-fully-automatic-top-load-grey/p/itmfdpwftrpygfch?pid=WMNFDPWFMFGZERVH,MarQ,"16,990","21,999",22,"16,878","2,337",Fully Automatic Top Load
BOSCH 7 kg Fully Automatic Front Load with In-built Heater Silver, https://www.flipkart.com/bosch-7-kg-fully-automatic-front-load-in-built-heater-silver/p/itmbc64eac5c16a2?pid=WMNGYSYG6KPNSMKG,BOSCH,"38,490","42,499",9,0,0,Fully Automatic Front Load
"Whirlpool 8 kg 5 Star, Supersoak Technology Semi Automatic Top Load Red", https://www.flipkart.com/whirlpool-8-kg-5-star-supersoak-technology-semi-automatic-top-load-red/p/itmffdzpxcpyh3yg?pid=WMNEQG2JNCHN5WHZ,Whirlpool,"12,249","12,600",2,"4,645",596,Semi Automatic Top Load
"Hafele 6 kg Hygiene Wash, 15 Min Wash, Smart Motor Technology Fully Automatic Front Load with In-built...", https://www.flipkart.com/hafele-6-kg-hygiene-wash-15-min-smart-motor-technology-fully-automatic-front-load-in-built-heater-white/p/itm8f55dc4fc530e?pid=WMNFUJERYMSRNZ6M,Hafele,"19,953","34,990",42,23,4,Fully Automatic Front Load
"Haier 7 kg Semi Automatic Top Load White, Black", https://www.flipkart.com/haier-7-kg-semi-automatic-top-load-white-black/p/itm3c769e3da25d0?pid=WMNFPS9R7A8MDCBJ,Haier,"10,499","13,000",19,20,1,Semi Automatic Top Load
Whirlpool 6.2 kg Turbo Scrub Technology Semi Automatic Top Load Grey, https://www.flipkart.com/whirlpool-6-2-kg-turbo-scrub-technology-semi-automatic-top-load-grey/p/itmb22cb0a9ed423?pid=WMNE7KTHGYUNR5YF,Whirlpool,"8,490","10,650",20,"11,045","1,471",Semi Automatic Top Load
"Haier 6.2 kg with Ariel Wash Feature Fully Automatic Top Load Brown, Grey", https://www.flipkart.com/haier-6-2-kg-ariel-wash-feature-fully-automatic-top-load-brown-grey/p/itmfg2h7psh2whjn?pid=WMNFG2H7HWJCUKAR,Haier,"12,690","17,900",29,"4,977",545,Fully Automatic Top Load
"Whirlpool 8 kg 5 Star, Supersoak Technology Semi Automatic Top Load Red", https://www.flipkart.com/whirlpool-8-kg-5-star-supersoak-technology-semi-automatic-top-load-red/p/itmffdzpxcpyh3yg?pid=WMNEQG2JNCHN5WHZ,Whirlpool,"12,249","12,600",2,"4,645",596,Semi Automatic Top Load
"Godrej 7.5 kg Semi Automatic Top Load White, Purple", https://www.flipkart.com/godrej-7-5-kg-semi-automatic-top-load-white-purple/p/itmd492db9da22d2?pid=WMNFZPE8PWHJWZEV,Godrej,"9,990","13,500",26,244,23,Semi Automatic Top Load
LG 6.5 kg 5 Star Rating Jet Spray Fully Automatic Top Load Silver, https://www.flipkart.com/lg-6-5-kg-5-star-rating-jet-spray-fully-automatic-top-load-silver/p/itmfb009d9401c8f?pid=WMNFMAFYTUFKFRGN,LG,"19,999","24,490",18,45,2,Fully Automatic Top Load
"Iffalcon 8 kg Energy Efficient, Auto Error Diagnosis Fully Automatic Front Load with In-built Heater W...", https://www.flipkart.com/iffalcon-8-kg-energy-efficient-auto-error-diagnosis-fully-automatic-front-load-in-built-heater-white/p/itm3d0202a38fce3?pid=WMNFV7VVCZTAKFAN,Iffalcon,"24,490","36,990",33,138,51,Fully Automatic Front Load
"Whirlpool 8 kg 5 Star, Power Dry Technology Semi Automatic Top Load Purple", https://www.flipkart.com/whirlpool-8-kg-5-star-power-dry-technology-semi-automatic-top-load-purple/p/itm45e710aadba42?pid=WMNFMDTRYEQR58RZ,Whirlpool,"12,850","14,950",14,"3,162",346,Semi Automatic Top Load
Godrej 7 kg Fully Automatic Top Load Grey, https://www.flipkart.com/godrej-7-kg-fully-automatic-top-load-grey/p/itm6bbcbedb83216?pid=WMNFU2TCFT6GAJQH,Godrej,"15,790","19,500",19,774,82,Fully Automatic Top Load
"Panasonic 14 kg Semi Automatic Top Load White, Blue", https://www.flipkart.com/panasonic-14-kg-semi-automatic-top-load-white-blue/p/itmf6b8tmkhcwgmd?pid=WMNF6B8T8VET6KXN,Panasonic,"18,999","19,500",2,194,22,Semi Automatic Top Load
SAMSUNG 6.2 kg with Monsoon Feature Fully Automatic Top Load Grey, https://www.flipkart.com/samsung-6-2-kg-monsoon-feature-fully-automatic-top-load-grey/p/itmewa2xkfkeq9cz?pid=WMNEWA2XKFSHQZZG,SAMSUNG,"13,900","15,100",7,"69,470","7,011",Fully Automatic Top Load
Whirlpool 7.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/whirlpool-7-5-kg-fully-automatic-top-load-grey/p/itmffz32gdgzxvns?pid=WMNFFESZMZ7K7GTS,Whirlpool,"17,790","21,050",15,343,37,Fully Automatic Top Load
"SAMSUNG 8.5 kg 5 star Semi Automatic Top Load White, Grey", https://www.flipkart.com/samsung-8-5-kg-5-star-semi-automatic-top-load-white-grey/p/itm47ebcbfab82bf?pid=WMNFNER9RSEMNQBM,SAMSUNG,"12,690","15,990",20,"14,629","1,566",Semi Automatic Top Load
SAMSUNG 7 kg Fully Automatic Top Load Silver, https://www.flipkart.com/samsung-7-kg-fully-automatic-top-load-silver/p/itmca9e50ed4f66c?pid=WMNFQYGADG3GVKHG,SAMSUNG,"22,590","27,200",16,9,2,Fully Automatic Top Load
BOSCH 6 kg Fully Automatic Front Load White, https://www.flipkart.com/bosch-6-kg-fully-automatic-front-load-white/p/itmf9ph5rwfwcggs?pid=WMNF9PH5MHJZXSQ6,BOSCH,"21,490","25,999",17,45,4,Fully Automatic Front Load
LG 8 kg 5 Star Fully Automatic Front Load with In-built Heater Grey, https://www.flipkart.com/lg-8-kg-5-star-fully-automatic-front-load-in-built-heater-grey/p/itmbd1980ff6ad09?pid=WMNFT34K9C7FNFA9,LG,"42,990","51,990",17,"1,231",161,Fully Automatic Front Load
"Whirlpool 7.5 kg 5 Star, Ace Wash Station Semi Automatic Top Load Grey", https://www.flipkart.com/whirlpool-7-5-kg-5-star-ace-wash-station-semi-automatic-top-load-grey/p/itmb3935cfa82d51?pid=WMNFZZC7AVUECXTT,Whirlpool,"10,240","12,050",15,"14,224","1,486",Semi Automatic Top Load
"SAMSUNG 8 kg Semi Automatic Top Load White, Grey", https://www.flipkart.com/samsung-8-kg-semi-automatic-top-load-white-grey/p/itm64b67486aefa8?pid=WMNFPVWGTNG78GYH,SAMSUNG,"12,400","16,190",23,59,6,Semi Automatic Top Load
IFB 9.5 kg 5 Star Fully Automatic Top Load Grey, https://www.flipkart.com/ifb-9-5-kg-5-star-fully-automatic-top-load-grey/p/itmejfgg5xyaqkuz?pid=WMNEJFGGZ477AKCQ,IFB,"29,290","32,290",9,472,36,Fully Automatic Top Load
"LG 7.5 kg Semi Automatic Top Load White, Grey", https://www.flipkart.com/lg-7-5-kg-semi-automatic-top-load-white-grey/p/itm3abc4a7b088c6?pid=WMNFUBJFWCWHWSGA,LG,"12,799","14,490",11,31,2,Semi Automatic Top Load
"Godrej 9 kg Semi Automatic Top Load White, Purple", https://www.flipkart.com/godrej-9-kg-semi-automatic-top-load-white-purple/p/itma8df4ca86e249?pid=WMNFZPE8KTHRTHMD,Godrej,"13,961","17,300",19,96,12,Semi Automatic Top Load
"Whirlpool 8 kg 5 Star, Power Dry Technology Semi Automatic Top Load Maroon", https://www.flipkart.com/whirlpool-8-kg-5-star-power-dry-technology-semi-automatic-top-load-maroon/p/itm924ff4dd27e6a?pid=WMNFN7VZFKE4GQ4X,Whirlpool,"12,790","15,850",19,"3,162",346,Semi Automatic Top Load
"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey", https://www.flipkart.com/whirlpool-7-5-kg-5-star-hard-water-wash-fully-automatic-top-load-grey/p/itmb49b34c9eb10d?pid=WMNFNAYP4RHJX5GN,Whirlpool,"16,490","18,000",8,"5,665",560,Fully Automatic Top Load
"Whirlpool 7.5 kg 5 Star, Power Dry Technology Semi Automatic Top Load Purple", https://www.flipkart.com/whirlpool-7-5-kg-5-star-power-dry-technology-semi-automatic-top-load-purple/p/itmc43dca32745f1?pid=WMNFMDTRTUQBVM4U,Whirlpool,"11,450","13,700",16,"3,164",346,Semi Automatic Top Load
LG 10.5/7 kg Inverter Wi-Fi with with Allergy care Washer with Dryer with In-built Heater Black, https://www.flipkart.com/lg-10-5-7-kg-inverter-wi-fi-allergy-care-washer-dryer-in-built-heater-black/p/itm62744cca8a00e?pid=WMNFZSGBQVGDXZCS,LG,"66,490","79,990",16,45,4,Washer with Dryer | 7 KWh/kg/cycle
"Panasonic 8 kg 5 star Semi Automatic Top Load White, Grey", https://www.flipkart.com/panasonic-8-kg-5-star-semi-automatic-top-load-white-grey/p/itm8223298943eb5?pid=WMNFRZ46NK3WSQT3,Panasonic,"11,990","14,700",18,"10,026","1,584",Semi Automatic Top Load
Whirlpool 8.2 kg Supersoak Technology Semi Automatic Top Load Pink, https://www.flipkart.com/whirlpool-8-2-kg-supersoak-technology-semi-automatic-top-load-pink/p/itmfggh2wbfnrmqy?pid=WMNEA7EE2ZSNEG2E,Whirlpool,"11,983","13,870",13,"14,227","1,488",Semi Automatic Top Load
SAMSUNG 7 kg Fully Automatic Top Load Grey, https://www.flipkart.com/samsung-7-kg-fully-automatic-top-load-grey/p/itm1f6606c9ddcc0?pid=WMNFVTYH7YHDHYNH,SAMSUNG,"16,980","21,100",19,24,1,Fully Automatic Top Load
IFB 6.5 kg 5 Star Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/ifb-6-5-kg-5-star-fully-automatic-front-load-in-built-heater-white/p/itmfgu8vsw2zg4nu?pid=WMNFJY5UKSHFCFVR,IFB,"34,149","36,990",7,174,22,Fully Automatic Front Load
IFB 6 kg 5 Star Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/ifb-6-kg-5-star-fully-automatic-front-load-in-built-heater-white/p/itm976ebbb365ea3?pid=WMNFJY5UWW3F2EZC,IFB,"24,590","27,990",12,375,36,Fully Automatic Front Load
LG 6 kg 5 Star Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/lg-6-kg-5-star-fully-automatic-front-load-in-built-heater-white/p/itme014b655d4f6d?pid=WMNFTPBYBSGZNGDX,LG,"28,900","33,990",14,263,32,Fully Automatic Front Load
"Galanz 10 kg Quick Wash, Touch Panel Fully Automatic Top Load Silver", https://www.flipkart.com/galanz-10-kg-quick-wash-touch-panel-fully-automatic-top-load-silver/p/itm4b5f9ec3c982c?pid=WMNFNMDBTW22NHFY,Galanz,"20,490","29,290",30,59,17,Fully Automatic Top Load
Whirlpool 7.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/whirlpool-7-5-kg-fully-automatic-top-load-grey/p/itmfbrvysb8bgy3z?pid=WMNFBRVYG3TCGWFH,Whirlpool,"22,990","28,650",19,185,21,Fully Automatic Top Load
BOSCH 8 kg Inverter ExpressWash Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/bosch-8-kg-inverter-expresswash-fully-automatic-front-load-in-built-heater-white/p/itmf6v4afrgv4xgd?pid=WMNF6V4ACGUDVYBZ,BOSCH,"34,999","38,450",8,"8,673","1,141",Fully Automatic Front Load
"Whirlpool 9.5 kg 5 Star, Hard Water wash Semi Automatic Top Load Purple, White", https://www.flipkart.com/whirlpool-9-5-kg-5-star-hard-water-wash-semi-automatic-top-load-purple-white/p/itmf7f89qruxbteg?pid=WMNEZHYQ3HSY4ARB,Whirlpool,"15,990","19,450",17,"7,291",883,Semi Automatic Top Load
Sansui 6.5 kg Pro Clean Fully Automatic Top Load Grey, https://www.flipkart.com/sansui-6-5-kg-pro-clean-fully-automatic-top-load-grey/p/itmfhhup9qqyceaj?pid=WMNFHHUPVATBKRHB,Sansui,"13,490","17,499",22,"3,239",421,Fully Automatic Top Load
"Voltas Beko 8 kg Semi Automatic Top Load Black, Grey", https://www.flipkart.com/voltas-beko-8-kg-semi-automatic-top-load-black-grey/p/itm8d423b1a266f1?pid=WMNFTY4T9BE82X4W,Voltas,"10,963","16,590",33,81,9,Semi Automatic Top Load
BOSCH 7 kg Fully Automatic Front Load White, https://www.flipkart.com/bosch-7-kg-fully-automatic-front-load-white/p/itmadf29cf1de78f?pid=WMNGYSYGXHJ6VWEK,BOSCH,"30,950","37,299",17,0,0,Fully Automatic Front Load
Haier 7.5 kg Fully Automatic Top Load Silver, https://www.flipkart.com/haier-7-5-kg-fully-automatic-top-load-silver/p/itmeux3u66yxuyh8?pid=WMNEUX3UN8ZKDFYG,Haier,"16,892","24,750",31,99,15,Fully Automatic Top Load
SAMSUNG 9 kg Fully Automatic Top Load Silver, https://www.flipkart.com/samsung-9-kg-fully-automatic-top-load-silver/p/itmej2k9p5xchggk?pid=WMNEJ2K9ZHHJKN9M,SAMSUNG,"31,999","34,100",6,109,15,Fully Automatic Top Load
BOSCH 7 kg Fully Automatic Front Load Silver, https://www.flipkart.com/bosch-7-kg-fully-automatic-front-load-silver/p/itmeaz3phrzzbqvk?pid=WMNEAZ3PCZNMWRG8,BOSCH,"27,999","35,250",20,"7,373","1,099",Fully Automatic Front Load
Motorola 8kg 5 Star Smart Wi-Fi Enabled Inverter Technology Fully Automatic Front Load with In-built H..., https://www.flipkart.com/motorola-8kg-5-star-smart-wi-fi-enabled-inverter-technology-fully-automatic-front-load-in-built-heater-grey/p/itm76985c8579d7e?pid=WMNFSMEAEVPNUKZQ,Motorola,"31,990","49,499",35,697,140,Fully Automatic Front Load
LG 6 kg Inverter Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/lg-6-kg-inverter-fully-automatic-front-load-in-built-heater-white/p/itmf2fsxqgmtasuc?pid=WMNF2FSXKZUTHWAF,LG,"24,490","29,890",18,"5,573",650,Fully Automatic Front Load
"SAMSUNG 7 kg Semi Automatic Top Load White, Blue, Grey", https://www.flipkart.com/samsung-7-kg-semi-automatic-top-load-white-blue-grey/p/itm5a73d0e380bcb?pid=WMNFU5XFZZWEQF3D,SAMSUNG,"10,360","13,100",20,71,8,Semi Automatic Top Load
LG 7 kg 5 Star Rating Jet Spray Fully Automatic Top Load Silver, https://www.flipkart.com/lg-7-kg-5-star-rating-jet-spray-fully-automatic-top-load-silver/p/itm25b8d717bfc95?pid=WMNFJKR8ZFT8KPMR,LG,"22,889","25,990",11,"1,123",127,Fully Automatic Top Load
SAMSUNG 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/samsung-6-5-kg-fully-automatic-top-load-grey/p/itm7a0fdcc4d6b3f?pid=WMNFRGAMGJP2BPVM,SAMSUNG,"18,599","23,200",19,25,5,Fully Automatic Top Load
Mitashi 7.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/mitashi-7-5-kg-fully-automatic-top-load-grey/p/itmffxy9cjwfreqz?pid=WMNFFXY9MTDQY2Z6,Mitashi,"13,990","17,990",22,105,11,Fully Automatic Top Load
"LG 7 kg 4 Star Rating Semi Automatic Top Load Maroon, White", https://www.flipkart.com/lg-7-kg-4-star-rating-semi-automatic-top-load-maroon-white/p/itm59c7fd4a4027d?pid=WMNFJKR8TXSUNEMZ,LG,"13,250","15,090",12,"11,838","1,153",Semi Automatic Top Load
IFB 6 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/ifb-6-kg-fully-automatic-front-load-in-built-heater-white/p/itmb74b117ec30d7?pid=WMNFZH4CWAFZYJGH,IFB,"22,999","24,690",6,0,0,Fully Automatic Front Load
Godrej 7 kg Fully Automatic Top Load with In-built Heater Red, https://www.flipkart.com/godrej-7-kg-fully-automatic-top-load-in-built-heater-red/p/itmf79dxsjc6huun?pid=WMNF5R3DHGVZSQZ8,Godrej,"19,299","26,250",26,144,16,Fully Automatic Top Load
LG 8 kg 5 Star Rating Jet Spray Fully Automatic Top Load Black, https://www.flipkart.com/lg-8-kg-5-star-rating-jet-spray-fully-automatic-top-load-black/p/itmae14b818038ff?pid=WMNFJKR8H7GWYQTN,LG,"26,490","33,990",22,730,84,Fully Automatic Top Load
"RGL 6.5 kg Semi Automatic Top Load White, Blue", https://www.flipkart.com/rgl-6-5-kg-semi-automatic-top-load-white-blue/p/itmcebb2263d4999?pid=WMNFPGFTAQKVQKGN,RGL,"5,290","7,990",33,66,6,Semi Automatic Top Load
BOSCH 6 kg Fully Automatic Front Load White, https://www.flipkart.com/bosch-6-kg-fully-automatic-front-load-white/p/itmehb5hf3nk5gtz?pid=WMNEHB5H99PRFUUN,BOSCH,"20,999","26,250",20,"6,374",731,Fully Automatic Front Load
Whirlpool 6 kg Fully Automatic Top Load Grey, https://www.flipkart.com/whirlpool-6-kg-fully-automatic-top-load-grey/p/itme06860e0fb6d9?pid=WMNFV6Z3HZ5E7S5A,Whirlpool,"13,240","16,200",18,"4,264",437,Fully Automatic Top Load
Voltas Beko 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/voltas-beko-6-5-kg-fully-automatic-top-load-grey/p/itme7b992795e0a4?pid=WMNFWCT6QYXKVAGJ,Voltas,"17,499","21,990",20,4,1,Fully Automatic Top Load
"SAMSUNG 7.5 kg Semi Automatic Top Load White, Blue, Grey", https://www.flipkart.com/samsung-7-5-kg-semi-automatic-top-load-white-blue-grey/p/itmfdv6g9vevxhzx?pid=WMNFDV6GBBAKYPUJ,SAMSUNG,"11,100","13,000",14,68,6,Semi Automatic Top Load
