Product_name,Product_url,brand,Sale_price,MRP,Discount_percentage,Number_of_ratings,Number_of_reviews,Type_of_washing,UPC
BOSCH 8/5 kg For Complete Drying Washer with Dryer with In-built Heater White, https://www.flipkart.com/bosch-8-5-kg-complete-drying-washer-dryer-in-built-heater-white/p/itmetve47kamey9g?pid=WMNETVE4UFEHMZGF,BOSCH,54315,69899,22,24,5,Washer with Dryer | 990 W,WMNETVE4UFEHMZGF
"Whirlpool 9 kg 5 Star, Hard Water wash Semi Automatic Top Load Silver, Grey", https://www.flipkart.com/whirlpool-9-kg-5-star-hard-water-wash-semi-automatic-top-load-silver-grey/p/itm4f7ac5cabc517?pid=WMNFG6TFPJ95ZAPG,Whirlpool,13499,17100,21,7307,884,Semi Automatic Top Load,WMNFG6TFPJ95ZAPG
"Iffalcon 8 kg Energy Efficient, Auto Error Diagnosis Fully Automatic Front Load with In-built Heater W...", https://www.flipkart.com/iffalcon-8-kg-energy-efficient-auto-error-diagnosis-fully-automatic-front-load-in-built-heater-white/p/itm3d0202a38fce3?pid=WMNFV7VVCZTAKFAN,Iffalcon,19990,36990,45,144,53,Fully Automatic Front Load,WMNFV7VVCZTAKFAN
"Daenyx 7.5 kg Washer only White, Maroon", https://www.flipkart.com/daenyx-7-5-kg-washer-only-white-maroon/p/itmfbm9ugxzzf7p9?pid=WMNFBM9U88YHY3BQ,Daenyx,5250,6990,24,205,22,Washer only | 300 W,WMNFBM9U88YHY3BQ
MarQ By Flipkart 8.5 kg with Turbo Wash Fully Automatic Top Load Grey, https://www.flipkart.com/marq-flipkart-8-5-kg-turbo-wash-fully-automatic-top-load-grey/p/itmfdpwf3xnfvhzq?pid=WMNFDPWFHJQBWH9H,MarQ,16490,23999,31,1103,169,Fully Automatic Top Load,WMNFDPWFHJQBWH9H
"SAMSUNG 8 kg Semi Automatic Top Load White, Grey", https://www.flipkart.com/samsung-8-kg-semi-automatic-top-load-white-grey/p/itm9680f2821c207?pid=WMNFPVWGWNHW3DH8,SAMSUNG,11789,15490,23,82,5,Semi Automatic Top Load,WMNFPVWGWNHW3DH8
"Godrej 8.5 kg Semi Automatic Top Load White, Maroon", https://www.flipkart.com/godrej-8-5-kg-semi-automatic-top-load-white-maroon/p/itmfggs87pnxyegb?pid=WMNFGGS87CURYJG3,Godrej,11490,16350,29,229,27,Semi Automatic Top Load,WMNFGGS87CURYJG3
Voltas Beko 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/voltas-beko-6-5-kg-fully-automatic-top-load-grey/p/itme7b992795e0a4?pid=WMNFWCT6QYXKVAGJ,Voltas,17499,21990,20,4,1,Fully Automatic Top Load,WMNFWCT6QYXKVAGJ
SAMSUNG 6.2 kg with Monsoon Feature Fully Automatic Top Load Grey, https://www.flipkart.com/samsung-6-2-kg-monsoon-feature-fully-automatic-top-load-grey/p/itmewa2xkfkeq9cz?pid=WMNEWA2XKFSHQZZG,SAMSUNG,13290,15100,11,69685,7029,Fully Automatic Top Load,WMNEWA2XKFSHQZZG
Midea 8.5 kg Magic Wash Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/midea-8-5-kg-magic-wash-fully-automatic-front-load-in-built-heater-white/p/itmffg7rhwtzhggu?pid=WMNFFG7R94ZHRRFH,Midea,24990,31190,19,15562,2900,Fully Automatic Front Load,WMNFFG7R94ZHRRFH
IFB 6.5 kg 5 Star Fully Automatic Front Load with In-built Heater Silver, https://www.flipkart.com/ifb-6-5-kg-5-star-fully-automatic-front-load-in-built-heater-silver/p/itmffu3fwsgzdx2e?pid=WMNFFU3FH4TXHYUV,IFB,32490,36990,12,184,15,Fully Automatic Front Load,WMNFFU3FH4TXHYUV
Micromax 6.5 kg Fabricare Wash Fully Automatic Top Load Grey, https://www.flipkart.com/micromax-6-5-kg-fabricare-wash-fully-automatic-top-load-grey/p/itmff2qmjdwfu4kf?pid=WMNFF2QHUN8FBUHF,Micromax,10990,19990,45,897,133,Fully Automatic Top Load,WMNFF2QHUN8FBUHF
"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey", https://www.flipkart.com/whirlpool-7-5-kg-5-star-hard-water-wash-fully-automatic-top-load-grey/p/itmb49b34c9eb10d?pid=WMNFNAYP4RHJX5GN,Whirlpool,15990,18000,11,5709,563,Fully Automatic Top Load,WMNFNAYP4RHJX5GN
Whirlpool 7.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/whirlpool-7-5-kg-fully-automatic-top-load-grey/p/itmfbrvysb8bgy3z?pid=WMNFBRVYG3TCGWFH,Whirlpool,22990,28650,19,185,21,Fully Automatic Top Load,WMNFBRVYG3TCGWFH
LG 7 kg 5 Star Rating Jet Spray Fully Automatic Top Load Red, https://www.flipkart.com/lg-7-kg-5-star-rating-jet-spray-fully-automatic-top-load-red/p/itm0bc875a3d5b83?pid=WMNFJKR8CS5GHBSC,LG,23990,28990,17,1123,127,Fully Automatic Top Load,WMNFJKR8CS5GHBSC
Haier 6 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/haier-6-kg-fully-automatic-front-load-in-built-heater-white/p/itmb93aa2c8679e9?pid=WMNFUYXA2SJ7W8UF,Haier,24430,33990,28,9,1,Fully Automatic Front Load,WMNFUYXA2SJ7W8UF
IFB 6 kg 5 Star Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/ifb-6-kg-5-star-fully-automatic-front-load-in-built-heater-white/p/itmfgu8vuemv9prr?pid=WMNFGU8VYKM65HSN,IFB,27190,30990,12,412,53,Fully Automatic Front Load,WMNFGU8VYKM65HSN
BOSCH 7 kg Fully Automatic Front Load Grey, https://www.flipkart.com/bosch-7-kg-fully-automatic-front-load-grey/p/itmfgh56dn55gkks?pid=WMNFGH56NTSWEE6F,BOSCH,34990,40300,13,71,12,Fully Automatic Front Load,WMNFGH56NTSWEE6F
LG 7 kg 5 Star Fully Automatic Front Load with In-built Heater Grey, https://www.flipkart.com/lg-7-kg-5-star-fully-automatic-front-load-in-built-heater-grey/p/itmc0614c27eeb1b?pid=WMNFT34K3T3SP7HH,LG,37990,45490,16,1248,162,Fully Automatic Front Load,WMNFT34K3T3SP7HH
Siemens 7 kg Fully Automatic Front Load Grey, https://www.flipkart.com/siemens-7-kg-fully-automatic-front-load-grey/p/itmfygzfkyu42dan?pid=WMNFYGZF9RT94GJM,Siemens,28490,38000,25,36,10,Fully Automatic Front Load,WMNFYGZF9RT94GJM
SAMSUNG 6.5 kg Fully Automatic Top Load Silver, https://www.flipkart.com/samsung-6-5-kg-fully-automatic-top-load-silver/p/itm3c287fa1288d2?pid=WMNFWCNCUFCA3WGZ,SAMSUNG,15199,17850,14,39,6,Fully Automatic Top Load,WMNFWCNCUFCA3WGZ
"Whirlpool 9 kg Semi Automatic Top Load White, Maroon", https://www.flipkart.com/whirlpool-9-kg-semi-automatic-top-load-white-maroon/p/itmace1e785ec6f5?pid=WMNFQNEQBC6HKZYG,Whirlpool,14418,17100,15,50,5,Semi Automatic Top Load,WMNFQNEQBC6HKZYG
"Haier 6.2 kg with Ariel Wash Feature Fully Automatic Top Load Brown, Grey", https://www.flipkart.com/haier-6-2-kg-ariel-wash-feature-fully-automatic-top-load-brown-grey/p/itmfg2h7psh2whjn?pid=WMNFG2H7HWJCUKAR,Haier,12190,17900,31,5012,548,Fully Automatic Top Load,WMNFG2H7HWJCUKAR
LG 6.5 kg Inverter Fully Automatic Top Load Silver, https://www.flipkart.com/lg-6-5-kg-inverter-fully-automatic-top-load-silver/p/itmfbqph97qgh7tv?pid=WMNFBQPH5HTGEKTZ,LG,15900,21990,27,9302,987,Fully Automatic Top Load,WMNFBQPH5HTGEKTZ
LG 6.2 kg Fully Automatic Top Load Silver, https://www.flipkart.com/lg-6-2-kg-fully-automatic-top-load-silver/p/itmf762zz97zz3xv?pid=WMNF762ZDFHPKKV6,LG,16470,20290,18,1203,145,Fully Automatic Top Load,WMNF762ZDFHPKKV6
"Panasonic 7 kg 5 star Semi Automatic Top Load Red, White", https://www.flipkart.com/panasonic-7-kg-5-star-semi-automatic-top-load-red-white/p/itm544e1856c4a79?pid=WMNFJKQXF2BB6EM5,Panasonic,9190,11600,20,10042,1584,Semi Automatic Top Load,WMNFJKQXF2BB6EM5
SAMSUNG 7 kg Fully Automatic Front Load Grey, https://www.flipkart.com/samsung-7-kg-fully-automatic-front-load-grey/p/itma8236037a03ed?pid=WMNFRGAMBMANUPHR,SAMSUNG,35490,43400,18,2,1,Fully Automatic Front Load,WMNFRGAMBMANUPHR
"Hafele 6 kg Hygiene Wash, 15 Min Wash, Smart Motor Technology Fully Automatic Front Load with In-built...", https://www.flipkart.com/hafele-6-kg-hygiene-wash-15-min-smart-motor-technology-fully-automatic-front-load-in-built-heater-white/p/itm8f55dc4fc530e?pid=WMNFUJERYMSRNZ6M,Hafele,18990,34990,45,23,4,Fully Automatic Front Load,WMNFUJERYMSRNZ6M
"Iffalcon 8 kg Energy Efficient, Auto Error Diagnosis Fully Automatic Front Load with In-built Heater W...", https://www.flipkart.com/iffalcon-8-kg-energy-efficient-auto-error-diagnosis-fully-automatic-front-load-in-built-heater-white/p/itm3d0202a38fce3?pid=WMNFV7VVCZTAKFAN,Iffalcon,19990,36990,45,144,53,Fully Automatic Front Load,WMNFV7VVCZTAKFAN
Godrej 7.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/godrej-7-5-kg-fully-automatic-top-load-grey/p/itmfgqwzr2vqwrpt?pid=WMNFGQWZWSWAERZB,Godrej,16233,26300,38,774,82,Fully Automatic Top Load,WMNFGQWZWSWAERZB
Panasonic 7 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/panasonic-7-kg-fully-automatic-front-load-in-built-heater-white/p/itmf6b8thvsdahvh?pid=WMNF6B8T6YZ4PKHK,Panasonic,23990,35500,32,74,12,Fully Automatic Front Load,WMNF6B8T6YZ4PKHK
Whirlpool 11 kg Semi Automatic Top Load Grey, https://www.flipkart.com/whirlpool-11-kg-semi-automatic-top-load-grey/p/itma1cea9ae754f8?pid=WMNFZ75H2VBCDS8D,Whirlpool,16480,19850,16,5,1,Semi Automatic Top Load,WMNFZ75H2VBCDS8D
SAMSUNG 6.2 kg with Monsoon Feature Fully Automatic Top Load Grey, https://www.flipkart.com/samsung-6-2-kg-monsoon-feature-fully-automatic-top-load-grey/p/itmewa2xkfkeq9cz?pid=WMNEWA2XKFSHQZZG,SAMSUNG,13290,15100,11,69685,7029,Fully Automatic Top Load,WMNEWA2XKFSHQZZG
Whirlpool 8 kg Fully Automatic Front Load White, https://www.flipkart.com/whirlpool-8-kg-fully-automatic-front-load-white/p/itmezqeunwhgmgxp?pid=WMNEZQEUZTXKH3PZ,Whirlpool,31990,38990,17,33,2,Fully Automatic Front Load,WMNEZQEUZTXKH3PZ
BOSCH 6 kg Fully Automatic Front Load White, https://www.flipkart.com/bosch-6-kg-fully-automatic-front-load-white/p/itmehb5hf3nk5gtz?pid=WMNEHB5H99PRFUUN,BOSCH,20999,26250,20,6379,732,Fully Automatic Front Load,WMNEHB5H99PRFUUN
"SAMSUNG 8.5 kg Semi Automatic Top Load Red, Grey", https://www.flipkart.com/samsung-8-5-kg-semi-automatic-top-load-red-grey/p/itmf7a714753cad8?pid=WMNFPVWGNVV4ZDYG,SAMSUNG,13500,17290,21,35,1,Semi Automatic Top Load,WMNFPVWGNVV4ZDYG
Panasonic 7 kg Fully Automatic Top Load with In-built Heater Grey, https://www.flipkart.com/panasonic-7-kg-fully-automatic-top-load-in-built-heater-grey/p/itma6f5ae86ffe74?pid=WMNFWGJWCTVJZ4AW,Panasonic,19500,23900,18,8,1,Fully Automatic Top Load,WMNFWGJWCTVJZ4AW
BOSCH 8 kg INVERTER TOUCH CONTROL Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/bosch-8-kg-inverter-touch-control-fully-automatic-front-load-in-built-heater-white/p/itme7ba15ba1ea74?pid=WMNFZBM8THPHZ8MK,BOSCH,34490,43399,20,12,1,Fully Automatic Front Load,WMNFZBM8THPHZ8MK
"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey", https://www.flipkart.com/whirlpool-7-5-kg-5-star-hard-water-wash-fully-automatic-top-load-grey/p/itmb49b34c9eb10d?pid=WMNFNAYP4RHJX5GN,Whirlpool,15990,18000,11,5709,563,Fully Automatic Top Load,WMNFNAYP4RHJX5GN
Midea 6 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/midea-6-kg-fully-automatic-front-load-in-built-heater-white/p/itmf4w6ktjacazpc?pid=WMNF4PB8AE59FRHT,Midea,16990,23990,29,15562,2900,Fully Automatic Front Load,WMNF4PB8AE59FRHT
MarQ By Flipkart 7.5 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/marq-flipkart-7-5-kg-fully-automatic-front-load-in-built-heater-white/p/itmf5pfftvmyuuru?pid=WMNF5PFFXTKHSF6U,MarQ,20990,33999,38,10754,1921,Fully Automatic Front Load,WMNF5PFFXTKHSF6U
IFB 9.5 kg 5 Star Fully Automatic Top Load Grey, https://www.flipkart.com/ifb-9-5-kg-5-star-fully-automatic-top-load-grey/p/itmejfgg5xyaqkuz?pid=WMNEJFGGZ477AKCQ,IFB,29690,32290,8,473,36,Fully Automatic Top Load,WMNEJFGGZ477AKCQ
LG 7 kg 5 Star Fully Automatic Front Load with In-built Heater Grey, https://www.flipkart.com/lg-7-kg-5-star-fully-automatic-front-load-in-built-heater-grey/p/itmc0614c27eeb1b?pid=WMNFT34K3T3SP7HH,LG,37990,45490,16,1248,162,Fully Automatic Front Load,WMNFT34K3T3SP7HH
Whirlpool 6.2 kg Turbo Scrub Technology Semi Automatic Top Load Grey, https://www.flipkart.com/whirlpool-6-2-kg-turbo-scrub-technology-semi-automatic-top-load-grey/p/itmb22cb0a9ed423?pid=WMNE7KTHGYUNR5YF,Whirlpool,8790,10650,17,11052,1471,Semi Automatic Top Load,WMNE7KTHGYUNR5YF
BOSCH 7 kg Fully Automatic Front Load Silver, https://www.flipkart.com/bosch-7-kg-fully-automatic-front-load-silver/p/itmeaz3phrzzbqvk?pid=WMNEAZ3PCZNMWRG8,BOSCH,27999,35250,20,7374,1099,Fully Automatic Front Load,WMNEAZ3PCZNMWRG8
SAMSUNG 7 kg Fully Automatic Top Load Silver, https://www.flipkart.com/samsung-7-kg-fully-automatic-top-load-silver/p/itmca9e50ed4f66c?pid=WMNFQYGADG3GVKHG,SAMSUNG,23500,27200,13,9,2,Fully Automatic Top Load,WMNFQYGADG3GVKHG
"SAMSUNG 7 kg Semi Automatic Top Load White, Blue, Grey", https://www.flipkart.com/samsung-7-kg-semi-automatic-top-load-white-blue-grey/p/itm5a73d0e380bcb?pid=WMNFU5XFZZWEQF3D,SAMSUNG,10290,13100,21,71,8,Semi Automatic Top Load,WMNFU5XFZZWEQF3D
SAMSUNG 10 kg Fully Automatic Top Load Black, https://www.flipkart.com/samsung-10-kg-fully-automatic-top-load-black/p/itm21f554244f5cf?pid=WMNFVTYHRZUWSMXG,SAMSUNG,32900,37600,12,2,1,Fully Automatic Top Load,WMNFVTYHRZUWSMXG
"Haier 6.2 kg with Ariel Wash Feature Fully Automatic Top Load Brown, Grey", https://www.flipkart.com/haier-6-2-kg-ariel-wash-feature-fully-automatic-top-load-brown-grey/p/itmfg2h7psh2whjn?pid=WMNFG2H7HWJCUKAR,Haier,12190,17900,31,5012,548,Fully Automatic Top Load,WMNFG2H7HWJCUKAR
Whirlpool 7 kg Fully Automatic Top Load Grey, https://www.flipkart.com/whirlpool-7-kg-fully-automatic-top-load-grey/p/itme5e5phcdvppnn?pid=WMNE5E5ZQJ7DHYUV,Whirlpool,15690,17850,12,14533,1947,Fully Automatic Top Load,WMNE5E5ZQJ7DHYUV
LG 7 kg 5 Star Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/lg-7-kg-5-star-fully-automatic-front-load-in-built-heater-white/p/itmcc6b96045d6f5?pid=WMNFTPBYFGCYUYAG,LG,35849,43490,17,1248,162,Fully Automatic Front Load,WMNFTPBYFGCYUYAG
"LG 8 kg Inverter, Smart diagnosis system Fully Automatic Front Load with In-built Heater Silver", https://www.flipkart.com/lg-8-kg-inverter-smart-diagnosis-system-fully-automatic-front-load-in-built-heater-silver/p/itmf6eg46ygyjbzy?pid=WMNF6EG4VHWRKMHA,LG,29999,44090,31,2270,314,Fully Automatic Front Load,WMNF6EG4VHWRKMHA
"Iffalcon 8 kg Energy Efficient, Auto Error Diagnosis Fully Automatic Front Load with In-built Heater W...", https://www.flipkart.com/iffalcon-8-kg-energy-efficient-auto-error-diagnosis-fully-automatic-front-load-in-built-heater-white/p/itm3d0202a38fce3?pid=WMNFV7VVCZTAKFAN,Iffalcon,19990,36990,45,144,53,Fully Automatic Front Load,WMNFV7VVCZTAKFAN
"Hafele 7/5 kg Allergy Care, Smart Foam Control Washer with Dryer with In-built Heater White", https://www.flipkart.com/hafele-7-5-kg-allergy-care-smart-foam-control-washer-dryer-in-built-heater-white/p/itm728bfc413f65f?pid=WMNFWXQ5VDGHHWCD,Hafele,36990,74990,50,6,5,Washer with Dryer | 900 W,WMNFWXQ5VDGHHWCD
SAMSUNG 6 kg Fully Automatic Front Load Silver, https://www.flipkart.com/samsung-6-kg-fully-automatic-front-load-silver/p/itmbe741e42ffe68?pid=WMNFU5XFAYQANNBZ,SAMSUNG,27480,32190,14,0,0,Fully Automatic Front Load,WMNFU5XFAYQANNBZ
BOSCH 6.5 kg Fully Automatic Front Load with In-built Heater Silver, https://www.flipkart.com/bosch-6-5-kg-fully-automatic-front-load-in-built-heater-silver/p/itmevmnhjfhekgyg?pid=WMNEVMNHHFVXNT5V,BOSCH,31990,33999,5,135,29,Fully Automatic Front Load,WMNEVMNHHFVXNT5V
"Whirlpool 8 kg 5 Star, Power Dry Technology Semi Automatic Top Load Purple", https://www.flipkart.com/whirlpool-8-kg-5-star-power-dry-technology-semi-automatic-top-load-purple/p/itm45e710aadba42?pid=WMNFMDTRYEQR58RZ,Whirlpool,12829,14990,14,3192,347,Semi Automatic Top Load,WMNFMDTRYEQR58RZ
LG 8 kg 5 Star Rating Jet Spray Fully Automatic Top Load Black, https://www.flipkart.com/lg-8-kg-5-star-rating-jet-spray-fully-automatic-top-load-black/p/itmae14b818038ff?pid=WMNFJKR8H7GWYQTN,LG,23679,31990,25,731,84,Fully Automatic Top Load,WMNFJKR8H7GWYQTN
"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey", https://www.flipkart.com/whirlpool-7-5-kg-5-star-hard-water-wash-fully-automatic-top-load-grey/p/itmb49b34c9eb10d?pid=WMNFNAYP4RHJX5GN,Whirlpool,15990,18000,11,5709,563,Fully Automatic Top Load,WMNFNAYP4RHJX5GN
SAMSUNG 7.5 kg Fully Automatic Top Load Maroon, https://www.flipkart.com/samsung-7-5-kg-fully-automatic-top-load-maroon/p/itm93cae02f7297c?pid=WMNFQYGADQGTYUSN,SAMSUNG,25499,30150,15,3,0,Fully Automatic Top Load,WMNFQYGADQGTYUSN
BOSCH 6 kg Fully Automatic Front Load White, https://www.flipkart.com/bosch-6-kg-fully-automatic-front-load-white/p/itmf9ph5rwfwcggs?pid=WMNF9PH5MHJZXSQ6,BOSCH,21490,25990,17,45,4,Fully Automatic Front Load,WMNF9PH5MHJZXSQ6
Haier 7.5 kg Fully Automatic Front Load with In-built Heater Gold, https://www.flipkart.com/haier-7-5-kg-fully-automatic-front-load-in-built-heater-gold/p/itmeux3uq9nsj7vc?pid=WMNEUX3UXHTGH8ZW,Haier,36990,49990,26,6,1,Fully Automatic Front Load,WMNEUX3UXHTGH8ZW
LG 7 kg 5 Star Fully Automatic Front Load with In-built Heater Grey, https://www.flipkart.com/lg-7-kg-5-star-fully-automatic-front-load-in-built-heater-grey/p/itmc0614c27eeb1b?pid=WMNFT34K3T3SP7HH,LG,37990,45490,16,1248,162,Fully Automatic Front Load,WMNFT34K3T3SP7HH
LG 6 kg Inverter Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/lg-6-kg-inverter-fully-automatic-front-load-in-built-heater-white/p/itmf2fsxqgmtasuc?pid=WMNF2FSXKZUTHWAF,LG,23990,29890,19,5573,650,Fully Automatic Front Load,WMNF2FSXKZUTHWAF
BOSCH 7 kg Fully Automatic Front Load with In-built Heater Silver, https://www.flipkart.com/bosch-7-kg-fully-automatic-front-load-in-built-heater-silver/p/itmbc64eac5c16a2?pid=WMNGYSYG6KPNSMKG,BOSCH,38490,42499,9,0,0,Fully Automatic Front Load,WMNGYSYG6KPNSMKG
"Voltas Beko 8 kg Semi Automatic Top Load Black, Grey", https://www.flipkart.com/voltas-beko-8-kg-semi-automatic-top-load-black-grey/p/itm8d423b1a266f1?pid=WMNFTY4T9BE82X4W,Voltas,10490,16590,36,80,9,Semi Automatic Top Load,WMNFTY4T9BE82X4W
SAMSUNG 6.2 kg with Monsoon Feature Fully Automatic Top Load Grey, https://www.flipkart.com/samsung-6-2-kg-monsoon-feature-fully-automatic-top-load-grey/p/itmewa2xkfkeq9cz?pid=WMNEWA2XKFSHQZZG,SAMSUNG,13290,15100,11,69685,7029,Fully Automatic Top Load,WMNEWA2XKFSHQZZG
Samsung AirDresser with JetSteam | Sanitize and refresh clothes | Crystal Mirror Black, https://www.flipkart.com/samsung-airdresser-jetsteam-sanitize-refresh-clothes-crystal-mirror-black/p/itm4db3e1388ce86?pid=WMNFY8TGHPZQKG9Q,Samsung,110000,127000,13,0,0,Air Dresser,WMNFY8TGHPZQKG9Q
"Haier 6.2 kg with Ariel Wash Feature Fully Automatic Top Load Brown, Grey", https://www.flipkart.com/haier-6-2-kg-ariel-wash-feature-fully-automatic-top-load-brown-grey/p/itmfg2h7psh2whjn?pid=WMNFG2H7HWJCUKAR,Haier,12190,17900,31,5012,548,Fully Automatic Top Load,WMNFG2H7HWJCUKAR
LG 11 kg Fully Automatic Top Load with In-built Heater Black, https://www.flipkart.com/lg-11-kg-fully-automatic-top-load-in-built-heater-black/p/itmbb8840d1bf7d0?pid=WMNFJKR8MPP7MJ7H,LG,38900,48990,20,82,9,Fully Automatic Top Load,WMNFJKR8MPP7MJ7H
Whirlpool 6 kg Fully Automatic Top Load Grey, https://www.flipkart.com/whirlpool-6-kg-fully-automatic-top-load-grey/p/itme06860e0fb6d9?pid=WMNFV6Z3HZ5E7S5A,Whirlpool,12740,16200,21,4271,437,Fully Automatic Top Load,WMNFV6Z3HZ5E7S5A
Whirlpool 7.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/whirlpool-7-5-kg-fully-automatic-top-load-grey/p/itmc11bf3c395b20?pid=WMNFZ2WY3XSHDZ6D,Whirlpool,18149,21400,15,81,12,Fully Automatic Top Load,WMNFZ2WY3XSHDZ6D
"Iffalcon 8 kg Energy Efficient, Auto Error Diagnosis Fully Automatic Front Load with In-built Heater W...", https://www.flipkart.com/iffalcon-8-kg-energy-efficient-auto-error-diagnosis-fully-automatic-front-load-in-built-heater-white/p/itm3d0202a38fce3?pid=WMNFV7VVCZTAKFAN,Iffalcon,19990,36990,45,144,53,Fully Automatic Front Load,WMNFV7VVCZTAKFAN
IFB 6 kg 5 Star Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/ifb-6-kg-5-star-fully-automatic-front-load-in-built-heater-white/p/itm976ebbb365ea3?pid=WMNFJY5UWW3F2EZC,IFB,24590,27990,12,376,36,Fully Automatic Front Load,WMNFJY5UWW3F2EZC
IFB 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/ifb-6-5-kg-fully-automatic-top-load-grey/p/itmejfggbfwf9qjd?pid=WMNEJFGGCXGZCUZK,IFB,19999,22490,11,709,85,Fully Automatic Top Load,WMNEJFGGCXGZCUZK
BOSCH 7 kg Fully Automatic Front Load White, https://www.flipkart.com/bosch-7-kg-fully-automatic-front-load-white/p/itmadf29cf1de78f?pid=WMNGYSYGXHJ6VWEK,BOSCH,30950,37299,17,0,0,Fully Automatic Front Load,WMNGYSYGXHJ6VWEK
ONIDA 5.5 kg 5 Star Fully Automatic Top Load Grey, https://www.flipkart.com/onida-5-5-kg-5-star-fully-automatic-top-load-grey/p/itmbc4ed9f15e4c4?pid=WMNFSEJYXXP2GGBR,ONIDA,11899,18990,37,33034,3945,Fully Automatic Top Load,WMNFSEJYXXP2GGBR
LG 7 kg 5 Star Rating Jet Spray Fully Automatic Top Load Silver, https://www.flipkart.com/lg-7-kg-5-star-rating-jet-spray-fully-automatic-top-load-silver/p/itm25b8d717bfc95?pid=WMNFJKR8ZFT8KPMR,LG,22889,25990,11,1123,127,Fully Automatic Top Load,WMNFJKR8ZFT8KPMR
SAMSUNG 6.2 kg with Monsoon Feature Fully Automatic Top Load Grey, https://www.flipkart.com/samsung-6-2-kg-monsoon-feature-fully-automatic-top-load-grey/p/itmewa2xkfkeq9cz?pid=WMNEWA2XKFSHQZZG,SAMSUNG,13290,15100,11,69685,7029,Fully Automatic Top Load,WMNEWA2XKFSHQZZG
BOSCH 8 kg 5 Star Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/bosch-8-kg-5-star-fully-automatic-front-load-in-built-heater-white/p/itm10d89a1e3c2de?pid=WMNFVYNAUB45DJ8V,BOSCH,35990,41199,12,1417,190,Fully Automatic Front Load,WMNFVYNAUB45DJ8V
Lloyd 10.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/lloyd-10-5-kg-fully-automatic-top-load-grey/p/itmebd4e65fdc6f4?pid=WMNFRGHSHRYZBQRD,Lloyd,32435,39990,18,0,0,Fully Automatic Top Load,WMNFRGHSHRYZBQRD
